"BehaviorSpace results (NetLogo 6.2.0)"
"0011_final_ABM.nlogo"
"day-time"
"03/29/2021 11:22:03:424 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-60","60","-60","60"
"[run number]","recovery","infectious-capability","face-mask?","random-period?","action-mode","population","death-rate","mobility","incubation","[step]","100 * count turtles with [color = white] / (population * 1000)"
"8","14","85","false","false","1. day-time","5","1","9","7","75","13.9"
"8","14","85","false","false","1. day-time","5","1","9","7","76","13.9"
"8","14","85","false","false","1. day-time","5","1","9","7","77","13.92"
"8","14","85","false","false","1. day-time","5","1","9","7","78","13.92"
"8","14","85","false","false","1. day-time","5","1","9","7","79","13.92"
"8","14","85","false","false","1. day-time","5","1","9","7","80","13.92"
"8","14","85","false","false","1. day-time","5","1","9","7","81","13.92"
"8","14","85","false","false","1. day-time","5","1","9","7","82","13.92"
"8","14","85","false","false","1. day-time","5","1","9","7","83","13.92"
"8","14","85","false","false","1. day-time","5","1","9","7","84","13.92"
"8","14","85","false","false","1. day-time","5","1","9","7","85","13.92"
"8","14","85","false","false","1. day-time","5","1","9","7","86","13.92"
"8","14","85","false","false","1. day-time","5","1","9","7","87","13.92"
"8","14","85","false","false","1. day-time","5","1","9","7","88","13.92"
"8","14","85","false","false","1. day-time","5","1","9","7","89","13.92"
"9","14","85","false","false","1. day-time","8","1","9","7","0","0"
"9","14","85","false","false","1. day-time","8","1","9","7","1","0"
"9","14","85","false","false","1. day-time","8","1","9","7","2","0"
"9","14","85","false","false","1. day-time","8","1","9","7","3","0"
"9","14","85","false","false","1. day-time","8","1","9","7","4","0"
"9","14","85","false","false","1. day-time","8","1","9","7","5","0"
"9","14","85","false","false","1. day-time","8","1","9","7","6","0"
"9","14","85","false","false","1. day-time","8","1","9","7","7","0"
"9","14","85","false","false","1. day-time","8","1","9","7","8","0"
"9","14","85","false","false","1. day-time","8","1","9","7","9","0"
"9","14","85","false","false","1. day-time","8","1","9","7","10","0"
"9","14","85","false","false","1. day-time","8","1","9","7","11","0"
"9","14","85","false","false","1. day-time","8","1","9","7","12","0.0125"
"9","14","85","false","false","1. day-time","8","1","9","7","13","0.0125"
"9","14","85","false","false","1. day-time","8","1","9","7","14","0.0125"
"9","14","85","false","false","1. day-time","8","1","9","7","15","0.0125"
"9","14","85","false","false","1. day-time","8","1","9","7","16","0.0125"
"9","14","85","false","false","1. day-time","8","1","9","7","17","0.0125"
"9","14","85","false","false","1. day-time","8","1","9","7","18","0.025"
"9","14","85","false","false","1. day-time","8","1","9","7","19","0.05"
"9","14","85","false","false","1. day-time","8","1","9","7","20","0.0875"
"9","14","85","false","false","1. day-time","8","1","9","7","21","0.125"
"9","14","85","false","false","1. day-time","8","1","9","7","22","0.1875"
"9","14","85","false","false","1. day-time","8","1","9","7","23","0.2875"
"9","14","85","false","false","1. day-time","8","1","9","7","24","0.4125"
"9","14","85","false","false","1. day-time","8","1","9","7","25","0.5"
"9","14","85","false","false","1. day-time","8","1","9","7","26","0.6875"
"9","14","85","false","false","1. day-time","8","1","9","7","27","0.85"
"9","14","85","false","false","1. day-time","8","1","9","7","28","1.05"
"9","14","85","false","false","1. day-time","8","1","9","7","29","1.3625"
"9","14","85","false","false","1. day-time","8","1","9","7","30","1.7125"
"9","14","85","false","false","1. day-time","8","1","9","7","31","2.25"
"9","14","85","false","false","1. day-time","8","1","9","7","32","2.875"
"9","14","85","false","false","1. day-time","8","1","9","7","33","3.6875"
"9","14","85","false","false","1. day-time","8","1","9","7","34","4.4875"
"9","14","85","false","false","1. day-time","8","1","9","7","35","5.2"
"9","14","85","false","false","1. day-time","8","1","9","7","36","6.1125"
"9","14","85","false","false","1. day-time","8","1","9","7","37","6.8875"
"9","14","85","false","false","1. day-time","8","1","9","7","38","7.725"
"9","14","85","false","false","1. day-time","8","1","9","7","39","8.625"
"9","14","85","false","false","1. day-time","8","1","9","7","40","9.45"
"9","14","85","false","false","1. day-time","8","1","9","7","41","10.2625"
"9","14","85","false","false","1. day-time","8","1","9","7","42","10.9625"
"9","14","85","false","false","1. day-time","8","1","9","7","43","11.5875"
"9","14","85","false","false","1. day-time","8","1","9","7","44","12.0125"
"9","14","85","false","false","1. day-time","8","1","9","7","45","12.525"
"9","14","85","false","false","1. day-time","8","1","9","7","46","12.8125"
"9","14","85","false","false","1. day-time","8","1","9","7","47","13.1375"
"9","14","85","false","false","1. day-time","8","1","9","7","48","13.4375"
"9","14","85","false","false","1. day-time","8","1","9","7","49","13.5875"
"9","14","85","false","false","1. day-time","8","1","9","7","50","13.6875"
"9","14","85","false","false","1. day-time","8","1","9","7","51","13.7625"
"9","14","85","false","false","1. day-time","8","1","9","7","52","13.825"
"9","14","85","false","false","1. day-time","8","1","9","7","53","13.8875"
"9","14","85","false","false","1. day-time","8","1","9","7","54","13.9375"
"9","14","85","false","false","1. day-time","8","1","9","7","55","13.95"
"9","14","85","false","false","1. day-time","8","1","9","7","56","13.95"
"9","14","85","false","false","1. day-time","8","1","9","7","57","13.95"
"9","14","85","false","false","1. day-time","8","1","9","7","58","13.95"
"9","14","85","false","false","1. day-time","8","1","9","7","59","13.95"
"9","14","85","false","false","1. day-time","8","1","9","7","60","13.95"
"9","14","85","false","false","1. day-time","8","1","9","7","61","13.9625"
"9","14","85","false","false","1. day-time","8","1","9","7","62","13.9625"
"9","14","85","false","false","1. day-time","8","1","9","7","63","13.9625"
"9","14","85","false","false","1. day-time","8","1","9","7","64","13.9625"
"10","14","85","false","false","1. day-time","8","1","9","7","0","0"
"10","14","85","false","false","1. day-time","8","1","9","7","1","0"
"10","14","85","false","false","1. day-time","8","1","9","7","2","0"
"10","14","85","false","false","1. day-time","8","1","9","7","3","0"
"10","14","85","false","false","1. day-time","8","1","9","7","4","0"
"10","14","85","false","false","1. day-time","8","1","9","7","5","0"
"10","14","85","false","false","1. day-time","8","1","9","7","6","0"
"10","14","85","false","false","1. day-time","8","1","9","7","7","0"
"10","14","85","false","false","1. day-time","8","1","9","7","8","0"
"10","14","85","false","false","1. day-time","8","1","9","7","9","0"
"10","14","85","false","false","1. day-time","8","1","9","7","10","0"
"10","14","85","false","false","1. day-time","8","1","9","7","11","0"
"10","14","85","false","false","1. day-time","8","1","9","7","12","0"
"10","14","85","false","false","1. day-time","8","1","9","7","13","0"
"10","14","85","false","false","1. day-time","8","1","9","7","14","0.0125"
"10","14","85","false","false","1. day-time","8","1","9","7","15","0.0125"
"10","14","85","false","false","1. day-time","8","1","9","7","16","0.0125"
"10","14","85","false","false","1. day-time","8","1","9","7","17","0.0125"
"10","14","85","false","false","1. day-time","8","1","9","7","18","0.0125"
"10","14","85","false","false","1. day-time","8","1","9","7","19","0.025"
"10","14","85","false","false","1. day-time","8","1","9","7","20","0.025"
"10","14","85","false","false","1. day-time","8","1","9","7","21","0.0375"
"10","14","85","false","false","1. day-time","8","1","9","7","22","0.05"
"10","14","85","false","false","1. day-time","8","1","9","7","23","0.05"
"10","14","85","false","false","1. day-time","8","1","9","7","24","0.0625"
"10","14","85","false","false","1. day-time","8","1","9","7","25","0.1"
"10","14","85","false","false","1. day-time","8","1","9","7","26","0.1375"
"10","14","85","false","false","1. day-time","8","1","9","7","27","0.3"
"10","14","85","false","false","1. day-time","8","1","9","7","28","0.3875"
"10","14","85","false","false","1. day-time","8","1","9","7","29","0.475"
"10","14","85","false","false","1. day-time","8","1","9","7","30","0.8"
"10","14","85","false","false","1. day-time","8","1","9","7","31","1.125"
"10","14","85","false","false","1. day-time","8","1","9","7","32","1.425"
"10","14","85","false","false","1. day-time","8","1","9","7","33","1.825"
"10","14","85","false","false","1. day-time","8","1","9","7","34","2.375"
"10","14","85","false","false","1. day-time","8","1","9","7","35","2.9"
"10","14","85","false","false","1. day-time","8","1","9","7","36","3.625"
"10","14","85","false","false","1. day-time","8","1","9","7","37","4.3375"
"10","14","85","false","false","1. day-time","8","1","9","7","38","5.075"
"10","14","85","false","false","1. day-time","8","1","9","7","39","5.975"
"10","14","85","false","false","1. day-time","8","1","9","7","40","6.8625"
"10","14","85","false","false","1. day-time","8","1","9","7","41","7.7125"
"10","14","85","false","false","1. day-time","8","1","9","7","42","8.5875"
"10","14","85","false","false","1. day-time","8","1","9","7","43","9.375"
"10","14","85","false","false","1. day-time","8","1","9","7","44","10.0875"
"10","14","85","false","false","1. day-time","8","1","9","7","45","10.7625"
"10","14","85","false","false","1. day-time","8","1","9","7","46","11.3875"
"10","14","85","false","false","1. day-time","8","1","9","7","47","11.875"
"10","14","85","false","false","1. day-time","8","1","9","7","48","12.4375"
"10","14","85","false","false","1. day-time","8","1","9","7","49","12.7625"
"10","14","85","false","false","1. day-time","8","1","9","7","50","13.1125"
"10","14","85","false","false","1. day-time","8","1","9","7","51","13.3"
"10","14","85","false","false","1. day-time","8","1","9","7","52","13.4625"
"10","14","85","false","false","1. day-time","8","1","9","7","53","13.55"
"10","14","85","false","false","1. day-time","8","1","9","7","54","13.6625"
"10","14","85","false","false","1. day-time","8","1","9","7","55","13.7125"
"10","14","85","false","false","1. day-time","8","1","9","7","56","13.7375"
"10","14","85","false","false","1. day-time","8","1","9","7","57","13.7625"
"10","14","85","false","false","1. day-time","8","1","9","7","58","13.7625"
"10","14","85","false","false","1. day-time","8","1","9","7","59","13.7625"
"10","14","85","false","false","1. day-time","8","1","9","7","60","13.775"
"10","14","85","false","false","1. day-time","8","1","9","7","61","13.775"
"10","14","85","false","false","1. day-time","8","1","9","7","62","13.775"
"10","14","85","false","false","1. day-time","8","1","9","7","63","13.775"
"10","14","85","false","false","1. day-time","8","1","9","7","64","13.775"
"10","14","85","false","false","1. day-time","8","1","9","7","65","13.775"
"10","14","85","false","false","1. day-time","8","1","9","7","66","13.775"
"11","14","85","false","false","1. day-time","8","1","9","7","0","0"
"11","14","85","false","false","1. day-time","8","1","9","7","1","0"
"11","14","85","false","false","1. day-time","8","1","9","7","2","0"
"11","14","85","false","false","1. day-time","8","1","9","7","3","0"
"11","14","85","false","false","1. day-time","8","1","9","7","4","0"
"11","14","85","false","false","1. day-time","8","1","9","7","5","0"
"11","14","85","false","false","1. day-time","8","1","9","7","6","0"
"11","14","85","false","false","1. day-time","8","1","9","7","7","0"
"11","14","85","false","false","1. day-time","8","1","9","7","8","0"
"11","14","85","false","false","1. day-time","8","1","9","7","9","0"
"11","14","85","false","false","1. day-time","8","1","9","7","10","0"
"11","14","85","false","false","1. day-time","8","1","9","7","11","0"
"11","14","85","false","false","1. day-time","8","1","9","7","12","0"
"11","14","85","false","false","1. day-time","8","1","9","7","13","0"
"11","14","85","false","false","1. day-time","8","1","9","7","14","0"
"11","14","85","false","false","1. day-time","8","1","9","7","15","0"
"11","14","85","false","false","1. day-time","8","1","9","7","16","0.0125"
"11","14","85","false","false","1. day-time","8","1","9","7","17","0.0125"
"11","14","85","false","false","1. day-time","8","1","9","7","18","0.0125"
"11","14","85","false","false","1. day-time","8","1","9","7","19","0.0125"
"11","14","85","false","false","1. day-time","8","1","9","7","20","0.025"
"11","14","85","false","false","1. day-time","8","1","9","7","21","0.075"
"11","14","85","false","false","1. day-time","8","1","9","7","22","0.15"
"11","14","85","false","false","1. day-time","8","1","9","7","23","0.1625"
"11","14","85","false","false","1. day-time","8","1","9","7","24","0.25"
"11","14","85","false","false","1. day-time","8","1","9","7","25","0.375"
"11","14","85","false","false","1. day-time","8","1","9","7","26","0.55"
"11","14","85","false","false","1. day-time","8","1","9","7","27","0.75"
"11","14","85","false","false","1. day-time","8","1","9","7","28","1.0375"
"11","14","85","false","false","1. day-time","8","1","9","7","29","1.325"
"11","14","85","false","false","1. day-time","8","1","9","7","30","1.6375"
"11","14","85","false","false","1. day-time","8","1","9","7","31","2.2125"
"11","14","85","false","false","1. day-time","8","1","9","7","32","2.7375"
"11","14","85","false","false","1. day-time","8","1","9","7","33","3.2375"
"11","14","85","false","false","1. day-time","8","1","9","7","34","3.8125"
"11","14","85","false","false","1. day-time","8","1","9","7","35","4.7125"
"11","14","85","false","false","1. day-time","8","1","9","7","36","5.6125"
"11","14","85","false","false","1. day-time","8","1","9","7","37","6.6875"
"11","14","85","false","false","1. day-time","8","1","9","7","38","7.475"
"11","14","85","false","false","1. day-time","8","1","9","7","39","8.2875"
"11","14","85","false","false","1. day-time","8","1","9","7","40","9.0375"
"11","14","85","false","false","1. day-time","8","1","9","7","41","9.7625"
"11","14","85","false","false","1. day-time","8","1","9","7","42","10.65"
"11","14","85","false","false","1. day-time","8","1","9","7","43","11.1375"
"11","14","85","false","false","1. day-time","8","1","9","7","44","11.85"
"11","14","85","false","false","1. day-time","8","1","9","7","45","12.4375"
"11","14","85","false","false","1. day-time","8","1","9","7","46","12.8125"
"11","14","85","false","false","1. day-time","8","1","9","7","47","13.225"
"11","14","85","false","false","1. day-time","8","1","9","7","48","13.575"
"11","14","85","false","false","1. day-time","8","1","9","7","49","13.775"
"11","14","85","false","false","1. day-time","8","1","9","7","50","13.9625"
"11","14","85","false","false","1. day-time","8","1","9","7","51","14.05"
"11","14","85","false","false","1. day-time","8","1","9","7","52","14.125"
"11","14","85","false","false","1. day-time","8","1","9","7","53","14.15"
"11","14","85","false","false","1. day-time","8","1","9","7","54","14.1875"
"11","14","85","false","false","1. day-time","8","1","9","7","55","14.1875"
"11","14","85","false","false","1. day-time","8","1","9","7","56","14.1875"
"11","14","85","false","false","1. day-time","8","1","9","7","57","14.2125"
"11","14","85","false","false","1. day-time","8","1","9","7","58","14.2125"
"11","14","85","false","false","1. day-time","8","1","9","7","59","14.2125"
"11","14","85","false","false","1. day-time","8","1","9","7","60","14.2125"
"11","14","85","false","false","1. day-time","8","1","9","7","61","14.2125"
"11","14","85","false","false","1. day-time","8","1","9","7","62","14.2125"
"11","14","85","false","false","1. day-time","8","1","9","7","63","14.2125"
"11","14","85","false","false","1. day-time","8","1","9","7","64","14.2125"
"11","14","85","false","false","1. day-time","8","1","9","7","65","14.2125"
"12","14","85","false","false","1. day-time","8","1","9","7","0","0"
"12","14","85","false","false","1. day-time","8","1","9","7","1","0"
"12","14","85","false","false","1. day-time","8","1","9","7","2","0"
"12","14","85","false","false","1. day-time","8","1","9","7","3","0"
"12","14","85","false","false","1. day-time","8","1","9","7","4","0"
"12","14","85","false","false","1. day-time","8","1","9","7","5","0"
"12","14","85","false","false","1. day-time","8","1","9","7","6","0"
"12","14","85","false","false","1. day-time","8","1","9","7","7","0"
"12","14","85","false","false","1. day-time","8","1","9","7","8","0"
"12","14","85","false","false","1. day-time","8","1","9","7","9","0"
"12","14","85","false","false","1. day-time","8","1","9","7","10","0"
"12","14","85","false","false","1. day-time","8","1","9","7","11","0"
"12","14","85","false","false","1. day-time","8","1","9","7","12","0"
"12","14","85","false","false","1. day-time","8","1","9","7","13","0"
"12","14","85","false","false","1. day-time","8","1","9","7","14","0"
"12","14","85","false","false","1. day-time","8","1","9","7","15","0"
"12","14","85","false","false","1. day-time","8","1","9","7","16","0"
"12","14","85","false","false","1. day-time","8","1","9","7","17","0"
"12","14","85","false","false","1. day-time","8","1","9","7","18","0"
"12","14","85","false","false","1. day-time","8","1","9","7","19","0"
"12","14","85","false","false","1. day-time","8","1","9","7","20","0"
"12","14","85","false","false","1. day-time","8","1","9","7","21","0"
"12","14","85","false","false","1. day-time","8","1","9","7","22","0"
"12","14","85","false","false","1. day-time","8","1","9","7","23","0"
"12","14","85","false","false","1. day-time","8","1","9","7","24","0"
"12","14","85","false","false","1. day-time","8","1","9","7","25","0.0125"
"12","14","85","false","false","1. day-time","8","1","9","7","26","0.0125"
"12","14","85","false","false","1. day-time","8","1","9","7","27","0.0375"
"12","14","85","false","false","1. day-time","8","1","9","7","28","0.0625"
"12","14","85","false","false","1. day-time","8","1","9","7","29","0.075"
"12","14","85","false","false","1. day-time","8","1","9","7","30","0.1"
"12","14","85","false","false","1. day-time","8","1","9","7","31","0.1625"
"12","14","85","false","false","1. day-time","8","1","9","7","32","0.2625"
"12","14","85","false","false","1. day-time","8","1","9","7","33","0.35"
"12","14","85","false","false","1. day-time","8","1","9","7","34","0.5"
"12","14","85","false","false","1. day-time","8","1","9","7","35","0.6625"
"12","14","85","false","false","1. day-time","8","1","9","7","36","0.925"
"12","14","85","false","false","1. day-time","8","1","9","7","37","1.075"
"12","14","85","false","false","1. day-time","8","1","9","7","38","1.4875"
"12","14","85","false","false","1. day-time","8","1","9","7","39","1.9375"
"12","14","85","false","false","1. day-time","8","1","9","7","40","2.4875"
"12","14","85","false","false","1. day-time","8","1","9","7","41","3.125"
"12","14","85","false","false","1. day-time","8","1","9","7","42","3.725"
"12","14","85","false","false","1. day-time","8","1","9","7","43","4.4"
"12","14","85","false","false","1. day-time","8","1","9","7","44","5.1625"
"12","14","85","false","false","1. day-time","8","1","9","7","45","6.025"
"12","14","85","false","false","1. day-time","8","1","9","7","46","6.8875"
"12","14","85","false","false","1. day-time","8","1","9","7","47","7.8125"
"12","14","85","false","false","1. day-time","8","1","9","7","48","8.7875"
"12","14","85","false","false","1. day-time","8","1","9","7","49","9.6125"
"12","14","85","false","false","1. day-time","8","1","9","7","50","10.35"
"12","14","85","false","false","1. day-time","8","1","9","7","51","11.025"
"12","14","85","false","false","1. day-time","8","1","9","7","52","11.5625"
"12","14","85","false","false","1. day-time","8","1","9","7","53","12.15"
"12","14","85","false","false","1. day-time","8","1","9","7","54","12.6875"
"12","14","85","false","false","1. day-time","8","1","9","7","55","13.1"
"12","14","85","false","false","1. day-time","8","1","9","7","56","13.65"
"12","14","85","false","false","1. day-time","8","1","9","7","57","13.8625"
"12","14","85","false","false","1. day-time","8","1","9","7","58","14.05"
"12","14","85","false","false","1. day-time","8","1","9","7","59","14.2"
"12","14","85","false","false","1. day-time","8","1","9","7","60","14.275"
"12","14","85","false","false","1. day-time","8","1","9","7","61","14.325"
"12","14","85","false","false","1. day-time","8","1","9","7","62","14.4"
"12","14","85","false","false","1. day-time","8","1","9","7","63","14.4125"
"12","14","85","false","false","1. day-time","8","1","9","7","64","14.4125"
"12","14","85","false","false","1. day-time","8","1","9","7","65","14.425"
"12","14","85","false","false","1. day-time","8","1","9","7","66","14.425"
"12","14","85","false","false","1. day-time","8","1","9","7","67","14.4375"
"12","14","85","false","false","1. day-time","8","1","9","7","68","14.4375"
"12","14","85","false","false","1. day-time","8","1","9","7","69","14.4375"
"12","14","85","false","false","1. day-time","8","1","9","7","70","14.4625"
"12","14","85","false","false","1. day-time","8","1","9","7","71","14.475"
"12","14","85","false","false","1. day-time","8","1","9","7","72","14.475"
"12","14","85","false","false","1. day-time","8","1","9","7","73","14.475"
"12","14","85","false","false","1. day-time","8","1","9","7","74","14.475"
"12","14","85","false","false","1. day-time","8","1","9","7","75","14.475"
"12","14","85","false","false","1. day-time","8","1","9","7","76","14.475"
